Alloy,No,Phase,Phase1,a(Å),δ,T_m(K),σT_m(K),ΔH_mix(kJ/mol),σH_mix(kJ/mol),ΔS_mix(R),χ,Δχ,VEC,σVEC,K(GPa),σK(GPa),Young's modulus E (GPa),Shear modulus G (GPa)
Ti50Ni20Cu25Sn5,4.0,AM,AM,1.3807,0.0807608799109121,1680.7965,359.861861181134,-19.61,8.77294148219399,1.16482137672446,1.725,0.185404962177392,6.95,3.2783379935571,128.9,31.3526713375432,133.0,50.1
TiZrNbMo,4.0,SS,BCC,1.46425,0.0598801152985383,2428.75,403.074047167515,-2.5,2.44310253571151,1.38629436111989,1.6575,0.306950728945217,4.75,0.82915619758885,127.5,84.9632273398321,154.25,58.75
Y36Sc20Al24Co20,4.0,AM,AM,1.5708,0.135506949564711,1588.0728,368.158987009906,-34.9248,10.9253885462557,1.35407753943879,1.4736,0.251457829466493,4.2,2.4,80.4,51.5464838762063,96.44,36.276
Zr65Al7.5Cu17.5Ni10,4.0,AM,AM,1.4976,0.0997435911382806,1863.62,396.156981416458,-32.2175,8.44205470236105,1.0095570705532,1.50875,0.253822649698564,5.75,3.03108891324554,48.2,69.1372547907422,91.55,39.4
Zr66Al8Cu12Ni14,4.0,AM,AM,1.50034,0.0995723083244652,1884.01,384.982524174799,-35.4448,8.52418584994954,1.00598590879557,1.502,0.250543409412421,5.6,2.90516780926679,48.08,70.9816426972495,93.42,40.26
Zr66Al8Cu7Ni19,4.0,AM,AM,1.49874,0.101361865873209,1902.5215,367.749095733423,-39.2688,7.9321412742235,0.977985616440768,1.5025,0.251345877228969,5.55,2.81913107180209,50.08,74.0410264650619,96.92,41.66
Zr66Al9Cu16Ni9,4.0,AM,AM,1.50348,0.0966099031174409,1861.2555,408.15343323896,-32.352,8.2346578869556,1.00088343677177,1.4986,0.246759072781529,5.57,2.95044064505626,45.44,67.134539545602,89.32,38.64
Zr55Al10Cu30Ni5,4.0,AM,AM,1.47055,0.104113899270373,1757.478,437.469902365866,-30.57,8.55810772016805,1.07004731469048,1.558,0.264850901452119,6.3,3.36303434416005,58.6,68.1442587456933,92.85,38.95
Al0.3CoCrCuFe,5.0,SS,FCC,1.26711627906977,0.0371812999867441,1720.18860465116,354.041205134285,2.74743104380746,5.33599858760463,1.54261312532691,1.80302325581395,0.105313151715649,8.11627906976744,2.23304258309913,156.46511627907,26.2504474710116,197.674418604651,76.2325581395349
Al0.5CoCrCuFe,5.0,SS,FCC,1.27444444444444,0.0449079482256572,1685.22333333333,382.177363972977,0.888888888888888,5.69522645103849,1.58109375017182,1.79444444444444,0.110364155927458,7.88888888888889,2.42415824769683,152.888888888889,30.5521210190951,192.0,74.0
Al0.8CoCrCuFe,5.0,SS,FCC+BCC,1.28429166666667,0.0523797641710086,1638.23875,412.364016983301,-1.35416666666667,5.99893530673007,1.60580650979955,1.78291666666667,0.115811598680309,7.58333333333333,2.62863504926458,148.083333333333,34.9498648860844,184.375,71.0
Al1.3CoCrCuFe,5.0,SS,FCC+BCC,1.29822641509434,0.0594792750881492,1571.75113207547,443.215500591706,-4.02990388038448,6.1968906739634,1.60335332172643,1.76660377358491,0.121250456466387,7.15094339622642,2.83772581290879,141.283018867925,39.3726163619885,173.584905660377,66.7547169811321
Al1.5CoCrCuFe,5.0,SS,FCC+BCC,1.30309090909091,0.0612619430837907,1548.54090909091,451.190249138161,-4.82644628099174,6.21569441458027,1.59416669911802,1.76090909090909,0.122582406082568,7.0,2.89199522192489,138.909090909091,40.5360771871059,169.818181818182,65.2727272727273
Al1.8CoCrCuFe,5.0,SS,FCC+BCC,1.30975862068966,0.0632288752419999,1516.72689655172,459.998656280672,-5.80261593341261,6.20333548936229,1.57544136637585,1.75310344827586,0.123960601312532,6.79310344827586,2.95225583351779,135.655172413793,41.860421486641,164.655172413793,63.2413793103448
Al2.0CoCrCuFe,5.0,SS,FCC+BCC,1.31383333333333,0.0641843731875865,1497.285,464.227427623932,-6.33333333333333,6.17466948183274,1.56071040904141,1.74833333333333,0.124554762610222,6.66666666666667,2.98142396999972,133.666666666667,42.5271155329815,161.5,62.0
Al2.3CoCrCuFe,5.0,SS,FCC+BCC,1.31946031746032,0.0652212085691378,1470.43666666667,468.680617840852,-6.98412698412698,6.10920615929401,1.53647169962753,1.74174603174603,0.125071911791471,6.49206349206349,3.01252947491615,130.920634920635,43.2810312889855,157.142857142857,60.2857142857143
Al2.5CoCrCuFe,5.0,SS,FCC+BCC,1.32292307692308,0.0657052631145424,1453.91461538462,470.639477856628,-7.33727810650888,6.05417806476929,1.5193826646423,1.73769230769231,0.125216971456861,6.38461538461539,3.02651008813938,129.230769230769,43.6527448183675,154.461538461538,59.2307692307692
Al2.8CoCrCuFe,5.0,SS,BCC,1.32773529411765,0.0661927071684786,1430.95382352941,472.389685367137,-7.7681660899654,5.95935107041513,1.4929616756957,1.73205882352941,0.125200531190489,6.23529411764706,3.03953192535619,126.882352941176,44.0566244640866,150.735294117647,57.7647058823529
Al3.0CoCrCuFe,5.0,SS,BCC,1.33071428571429,0.0663901022979515,1416.74,472.911574700508,-8.0,5.89015089373951,1.47507631105469,1.72857142857143,0.125063249304224,6.14285714285714,3.04389653609465,125.428571428571,44.2423751069271,148.428571428571,56.8571428571429
AlCoCrCu0.5Fe,5.0,SS+IM,FCC+B2,1.29155555555556,0.0586579625964915,1638.07888888889,441.265835559585,-6.12345679012346,5.85975798386356,1.58109375017182,1.76222222222222,0.116978419451128,7.0,2.58198889747161,145.777777777778,39.0036402226418,185.333333333333,71.5555555555556
AlCoCrCuFe,5.0,SS,FCC+BCC,1.2902,0.0557953969060536,1610.048,426.984262539031,-2.56,6.11102610041882,1.6094379124341,1.776,0.1184229707447,7.4,2.72763633939717,145.2,37.0426780889287,179.8,69.2
AlCoCrCu0.5Ni,5.0,SS,SS,1.29266666666667,0.0580533968367923,1619.63444444444,435.347403042447,-10.1728395061728,6.62427574354128,1.58109375017182,1.78,0.13114877048604,7.44444444444445,2.87174399629335,148.0,40.5736641458745,182.888888888889,70.2222222222222
AlCoCrCuNi,5.0,SS,FCC+BCC,1.2912,0.0552420505453893,1593.448,420.411933769725,-6.56,6.63148852068674,1.6094379124341,1.792,0.129522198869537,7.8,2.92574776766556,147.2,38.5663065382206,177.6,68.0
AlCoCrFeMo0.5,5.0,SS+IM,BCC+IM,1.301,0.0605086334665114,1808.99333333333,576.707759749733,-10.2716049382716,4.45997304140199,1.58109375017182,1.79111111111111,0.168288406179157,6.44444444444445,2.16595429884644,155.777777777778,46.9651827960004,207.444444444444,79.5555555555556
Al0.3CoCrFeNi ,5.0,SS+IM,FCC+L12,1.25967441860465,0.0375755215509285,1806.28860465116,295.635390662225,-7.26879394267171,3.91051665350498,1.54261312532691,1.8053488372093,0.107516333798784,7.88372093023256,1.95542539623981,165.767441860465,25.8518473176482,213.953488372093,82.7441860465116
AlCoCrFeNi2.1,5.0,SS+IM,FCC+B2,1.27698360655738,0.05380705294801,1692.01147540984,370.239258065075,-11.9430260682612,5.50564968345858,1.55286771807571,1.80180327868852,0.120375208448095,7.70491803278689,2.49158756615913,158.032786885246,37.0475844716507,194.918032786885,75.016393442623
Al0.1CoCrFeNi,5.0,SS,FCC,1.25126829268293,0.0230305201256867,1848.86512195122,229.54166607396,-5.04461629982154,2.74405367612573,1.46714758573451,1.81487804878049,0.100852994954611,8.1219512195122,1.67033108958673,170.146341463415,16.990041524533,220.975609756098,85.5121951219512
Al0.25CoCrFeNi,5.0,SS,FCC,1.25764705882353,0.034780138189494,1816.55705882353,281.710106059501,-6.75432525951557,3.68167651858229,1.52846571006102,1.80764705882353,0.106026046287455,7.94117647058824,1.89335022816836,166.823529411765,24.0886482762846,215.647058823529,83.4117647058824
Al0.375CoCrFeNi,5.0,SS,FCC,1.26262857142857,0.0411713403122079,1791.326,314.22564153987,-7.9934693877551,4.20513187417085,1.55997759863915,1.802,0.109565375135448,7.8,2.03960780543711,164.228571428571,28.1537469866403,211.485714285714,81.7714285714286
Al0.44CoCrFeNi,5.0,SS+IM,FCC+B2+Unk,1.26510810810811,0.0438437753699294,1778.7672972973,328.49369266216,-8.57884911938966,4.42338294026109,1.57201280953213,1.79918918918919,0.111178252581565,7.72972972972973,2.10510296316179,162.936936936937,29.8884651224248,209.414414414414,80.954954954955
Al0.4CoCrFeNi,5.0,SS,FCC,1.26359090909091,0.0422419831207143,1786.45181818182,319.897377772599,-8.22314049586777,4.29268981251979,1.56490369836732,1.80090909090909,0.110202668294255,7.77272727272727,2.06555777590941,163.727272727273,28.8462725151193,210.681818181818,81.4545454545455
Al0.5CoCrFeNi,5.0,SS,FCC+BCC,1.26733333333333,0.0460231454121547,1767.49666666667,340.395854655527,-9.08641975308642,4.60034123345339,1.58109375017182,1.79666666666667,0.112546286774228,7.66666666666667,2.16024689946929,161.777777777778,31.3183573351611,207.555555555556,80.2222222222222
Al0.75CoCrFeNi,5.0,SS,FCC+BCC,1.276,0.0530081169493711,1723.60052631579,380.071877599262,-10.9030470914127,5.15386794759465,1.60356810317052,1.78684210526316,0.117206638557224,7.42105263157895,2.34668387469557,157.263157894737,36.0012311269945,200.315789473684,77.3684210526316
Al0.7Co0.3CrFeNi,5.0,SS,FCC+BCC+B2,1.278425,0.0553842588666219,1725.70725,404.211119905103,-11.3975,4.97420608497288,1.53901043663361,1.77275,0.119184468367317,7.2,2.41039415863879,154.3,36.8416883435057,200.425,78.425
Al0.7CoCrFeNi,5.0,SS+IM,BCC+FCC+B2,1.27434042553191,0.0518269722398103,1732.00617021277,373.201249812924,-10.5749207786329,5.06250656960741,1.6006843088771,1.78872340425532,0.116392897006293,7.46808510638298,2.31416603083893,158.127659574468,35.1976891294631,201.702127659574,77.9148936170213
Al0.875CoCrFeNi,5.0,SS,BCC,1.28,0.0556041537572878,1703.34076923077,395.408727757226,-11.655489809336,5.34926168591877,1.60808727748498,1.78230769230769,0.1190229785714,7.30769230769231,2.41951304863291,155.179487179487,37.7867646038159,196.974358974359,76.051282051282
Al0.8CoCrFeNi,5.0,SS+IM,BCC+FCC+B2,1.277625,0.0541036463614077,1715.37,386.504003752441,-11.2152777777778,5.23735540328483,1.60580650979955,1.785,0.117968922461243,7.375,2.37719197093265,156.416666666667,36.7513227275186,198.958333333333,76.8333333333333
Al0.9CoCrFeNi,5.0,SS+IM,BCC+B2,1.28077551020408,0.0560697454987218,1699.41285714286,398.194580575879,-11.7950853810912,5.38329548676555,1.60858713656394,1.78142857142857,0.119351991852602,7.28571428571429,2.43276948084663,154.775510204082,38.110079713379,196.326530612245,75.7959183673469
Al1.25CoCrFeNi,5.0,SS,BCC,1.29085714285714,0.0611761935339417,1648.35,429.525487463727,-13.4240362811791,5.72160020381661,1.60509865962396,1.77,0.12297889869327,7.0,2.58198889747161,149.52380952381,41.7334159221977,187.904761904762,72.4761904761905
Al1.2CoCrFeNi,5.0,SS+IM,BCC+B2,1.2895,0.0605818891161108,1655.22384615385,425.799110389259,-13.2248520710059,5.68685075800201,1.60658442017339,1.77153846153846,0.122559006438416,7.03846153846154,2.56426281550512,150.230769230769,41.3031081828248,189.038461538462,72.9230769230769
Al1.5CoCrFeNi,5.0,SS,BCC,1.29727272727273,0.0636456580774462,1615.85545454545,445.28636065843,-14.2809917355372,5.84275063867839,1.59416669911802,1.76272727272727,0.12468804047709,6.81818181818182,2.65666167203681,146.181818181818,43.5552275994475,182.545454545455,70.3636363636364
Al1.8CoCrFeNi,5.0,SS+IM,BCC+B2,1.30424137931034,0.0657548166629969,1580.55965517241,459.198900819323,-15.0535077288942,5.89614511681156,1.57544136637585,1.7548275862069,0.126043798891501,6.62068965517242,2.72173617388567,142.551724137931,45.1721505651715,176.724137931034,68.0689655172414
Al2.08CoCrFeNi,5.0,SS+IM,BCC+B2,1.310125,0.0671221440176911,1550.75947368421,468.559648039367,-15.5773891966759,5.87992495954875,1.55445778497092,1.74815789473684,0.126794596912069,6.45394736842105,2.76452816900641,139.486842105263,46.2723611437451,171.809210526316,66.1315789473684
Al2.5CoCrFeNi,5.0,SS,BCC,1.318,0.068416796170094,1510.87307692308,477.904262626613,-16.094674556213,5.77369557698702,1.5193826646423,1.73923076923077,0.12724667373386,6.23076923076923,2.80532038904776,135.384615384615,47.3961025037331,165.230769230769,63.5384615384616
Al2CoCrFeNi,5.0,SS,BCC,1.3085,0.0667801489950029,1558.99,466.183540607488,-15.4444444444444,5.88990790158583,1.56071040904141,1.75,0.126622799421484,6.5,2.75378527364305,140.333333333333,45.9915451167084,173.166666666667,66.6666666666667
Al3CoCrFeNi,5.0,SS,BCC,1.32614285714286,0.0691623685229198,1469.63,483.933490766773,-16.4081632653061,5.5677994749765,1.47507631105469,1.73,0.127054543967767,6.0,2.82842712474619,131.142857142857,48.1646834796397,158.428571428571,60.8571428571429
AlCoCr2FeNi,5.0,IM,IM,1.278,0.0539471221135041,1766.745,416.206653548851,-11.0,4.76969600708473,1.56071040904141,1.75833333333333,0.11852097798374,7.0,2.3094010767585,154.333333333333,35.9706670620506,208.0,81.5
AlCoCrFeNi,5.0,SS,FCC+BCC,1.2838,0.0577788955900237,1684.094,408.517377040439,-12.32,5.50470344342,1.6094379124341,1.778,0.120565334984812,7.2,2.48193472919817,153.2,39.3059791889224,193.8,74.8
Al0.43CoCr0.29NiSi0.14,5.0,SS+IM,FCC+L10+L12,1.27146503496504,0.0555359655616975,1666.35388111888,335.365528700448,-17.4253019707565,8.20514749310789,1.39947424488747,1.82856643356643,0.116434684679315,7.8986013986014,2.58563773940562,158.41958041958,38.9141807412287,184.122377622378,68.3671328671329
Al0.5CoCrNiTi0.5,5.0,IM,IM,1.29825,0.0664171643678988,1778.30875,365.411952166233,-19.75,8.32500234609577,1.55958115625988,1.75625,0.14343443624179,7.125,2.57087047515039,153.25,36.7278845021055,195.25,75.25
AlCo0.2CuFeNi,5.0,SS+IM,FCC+B2,1.29695238095238,0.0591841615941984,1472.34285714286,345.392378691979,-4.94331065759637,6.8397540478708,1.51172442588142,1.81571428571429,0.118866528933423,8.04761904761905,3.01545527599763,143.333333333333,40.4420023682749,155.428571428571,58.8095238095238
AlCo0.5CuFeNi,5.0,SS+IM,FCC+B2,1.29388888888889,0.0579933457014862,1492.05333333333,341.733632786967,-5.1358024691358,6.80577099929566,1.58109375017182,1.82,0.115950180872841,8.11111111111111,2.92287698621465,145.777777777778,40.1269590114448,159.0,59.8888888888889
AlCo1.5CuFeNi,5.0,SS+IM,FCC+B2,1.28609090909091,0.0543197922218064,1542.22545454545,326.919554807758,-5.28925619834711,6.56707106735906,1.59416669911802,1.83090909090909,0.107403618142419,8.27272727272727,2.66597787247549,152.0,38.6217084505122,168.090909090909,62.6363636363636
AlCo2CuFeNi,5.0,SS+IM,FCC+B2,1.28316666666667,0.052670899470555,1561.04,319.161224722971,-5.22222222222222,6.41593844406022,1.56071040904141,1.835,0.103722385883344,8.33333333333333,2.5603819159562,154.333333333333,37.7785947624078,171.5,63.6666666666667
AlCo3CuFeNi,5.0,SS,FCC,1.27857142857143,0.0497245620220783,1590.60571428571,304.231313681695,-4.97959183673469,6.1075794721235,1.47507631105469,1.84142857142857,0.0973107792338651,8.42857142857143,2.38190457150472,158.0,36.1109401705356,176.857142857143,65.2857142857143
AlCoCu0.5FeNi,5.0,SS,BCC+FCC,1.29088888888889,0.0589855480676655,1537.63444444444,348.082476181567,-8.69135802469136,6.74574627133568,1.58109375017182,1.81777777777778,0.114579208679971,7.88888888888889,2.76664435510861,150.222222222222,41.4347620503948,167.777777777778,62.8888888888889
AlCoCuFeNi,5.0,SS,FCC+BCC,1.2896,0.0560947223474803,1519.648,334.599579880191,-5.28,6.70314553027159,1.6094379124341,1.826,0.111462998344742,8.2,2.78567765543682,149.2,39.4279088971251,164.0,61.4
AlCoCuNiZn,5.0,IM,IM,1.3204,0.0588289882272368,1295.984,426.297209683573,-7.04,5.94002020198585,1.6094379124341,1.79,0.131605471010897,9.0,3.16227766016838,129.2,48.1929455418529,143.4,53.6
AlCoFeMo0.5Ni,5.0,IM,IM,1.30033333333333,0.0608849282119133,1708.54888888889,541.638740848228,-12.7407407407407,5.78442455892178,1.58109375017182,1.84666666666667,0.156702123647242,7.33333333333333,2.58198889747161,160.222222222222,48.0873690456069,189.888888888889,70.8888888888889
Al0.6CoFeNiTi0.4,5.0,SS+IM,FCC+B2+Unk,1.2955,0.066478933150296,1660.8705,311.198438885464,-18.35,8.39333217500654,1.5545472778722,1.8005,0.1304789255014,7.6,2.5377155080899,154.9,38.8251207338754,177.1,66.55
AlCoFeNiTi,5.0,SS,BCC,1.3264,0.0746199914628743,1636.294,358.632393606601,-26.4,9.85210637376597,1.6094379124341,1.754,0.150013332740793,6.8,2.78567765543682,143.2,42.5318704032635,161.2,60.6
Al22Co28Ni31.75Ti10.75V7.5,5.0,IM,IM,1.31679,0.067881992946261,1621.4259,385.19494584845,-25.826975,8.78555947880093,1.48782254794783,1.774825,0.149587664514825,7.16,2.95624762156353,148.095,43.7988695630378,159.49,59.105
Al15Cr10Co35Ni35Si5,5.0,IM,IM,1.2713,0.0555729658897854,1665.9705,334.542193549259,-17.52,8.24541957695301,1.39948860785906,1.829,0.116228223766863,7.9,2.58650343127551,158.4,38.9337899516602,183.9,68.25
Al20Cr25Co25Ni25Si5,5.0,IM,IM,1.28055,0.0613226591054618,1690.044,419.970208757717,-19.46,8.15692748527287,1.51139496700444,1.7795,0.129710254027968,7.05,2.67348087705897,150.2,41.1723207992943,188.35,71.7
AlCrCuFeMg,5.0,IM,IM,1.3602,0.102119849789976,1441.048,493.124512122446,6.24,7.35297490815792,1.6094379124341,1.662,0.205659913449364,6.0,3.286335345031,118.2,49.0811572805695,147.0,57.6
AlCrCuFeMg0.5,5.0,IM,IM,1.33344444444444,0.0896147329761781,1498.60888888889,486.886344356655,4.04938271604938,6.87689030960831,1.58109375017182,1.70111111111111,0.178041471101816,6.44444444444445,3.16617929972778,126.333333333333,44.8899889854198,158.333333333333,62.1111111111111
Al0.5CrCuFeNi2,5.0,SS,FCC,1.26836363636364,0.0419962540595127,1685.72818181818,344.851543021003,-2.51239669421488,5.81851846422232,1.51570795208571,1.82090909090909,0.113093247564247,8.45454545454546,2.42575710256842,157.818181818182,29.547552373076,191.818181818182,74.5454545454546
Al2CrCuFeNi2,5.0,IM,IM,1.30342857142857,0.062974937230415,1524.53,434.415668028412,-9.63265306122449,6.88338130677935,1.5498260458782,1.77571428571429,0.132434042112306,7.28571428571429,3.10365156891435,140.285714285714,42.5800566520266,165.714285714286,64.1428571428571
AlCrCu0.5FeNi,5.0,SS,SS,1.29044444444444,0.059189520151773,1629.19,438.956002578846,-7.7037037037037,6.27708950857053,1.58109375017182,1.76888888888889,0.124136523808305,7.22222222222222,2.77999911182151,145.777777777778,39.0036402226418,183.333333333333,71.7777777777778
Al0.2CrCuFeNi,5.0,SS,FCC,1.262,0.0321220665383695,1729.39619047619,336.123081842637,2.31292517006803,5.39480812947804,1.51172442588142,1.8147619047619,0.107907325653568,8.47619047619048,2.23860176638917,158.380952380952,23.4022306435299,198.571428571429,77.6666666666667
Al0.2CrCuFeNi2,5.0,SS,FCC,1.25892307692308,0.0293694857144617,1729.12769230769,302.080040428764,0.118343195266272,5.05132936251764,1.44396501431179,1.83307692307692,0.103988506419967,8.76923076923077,2.0995913944548,162.538461538462,22.6923076923077,198.846153846154,77.3461538461538
Al0.3CrCuFeNi2,5.0,IM,IM,1.26218867924528,0.0344963797596755,1714.11528301887,318.198012022559,-0.825916696333215,5.35856304564985,1.47429125078032,1.8288679245283,0.107381534151941,8.66037735849057,2.22289456226764,160.905660377359,25.3743773236685,196.415094339623,76.3773584905661
Al0.4CrCuFeNi,5.0,SS,FCC,1.26972727272727,0.0418418902421973,1693.21772727273,367.872035767032,0.289256198347107,5.86181247255554,1.56490369836732,1.80545454545455,0.113727236392698,8.22727272727273,2.46672064567548,154.636363636364,28.5872594866783,192.727272727273,75.3181818181818
Al0.4CrCuFeNi2,5.0,SS,FCC,1.26533333333333,0.0385942300676328,1699.65888888889,332.342148811347,-1.70096021947874,5.60974225115607,1.4975511631313,1.82481481481481,0.11039895230214,8.55555555555555,2.330686329267,159.333333333333,27.6217842103468,194.074074074074,75.4444444444444
Al0.5CrCuFeNi,5.0,SS,FCC,1.27333333333333,0.045332574941346,1676.33444444444,380.610687656068,-0.592592592592593,6.02568073011461,1.58109375017182,1.80111111111111,0.116088514547635,8.11111111111111,2.55796987404919,152.888888888889,30.5521210190951,190.0,74.2222222222222
Al0.6CrCuFeNi2,5.0,SS,FCC,1.27128571428571,0.0448866717649362,1672.295,355.982780005879,-3.26530612244898,5.99415908142576,1.52994535008748,1.81714285714286,0.115506868777116,8.35714285714286,2.51018334154365,156.357142857143,31.2229474742471,189.642857142857,73.6785714285714
Al0.7CrCuFeNi,5.0,SS,FCC,1.28008510638298,0.0507232064937652,1644.72319148936,401.476840539793,-2.13671344499774,6.26468524795257,1.6006843088771,1.79297872340426,0.119963024332004,7.8936170212766,2.70723257104979,149.617021276596,33.6834786141921,184.893617021277,72.1702127659575
Al0.8CrCuFeNi,5.0,SS,BCC+FCC,1.28325,0.0528461734734039,1629.90541666667,410.05522053925,-2.8125,6.35142849985067,1.60580650979955,1.78916666666667,0.121549601215123,7.79166666666667,2.7685610983967,148.083333333333,34.9498648860844,182.5,71.2083333333333
Al0.8CrCuFeNi2,5.0,SS,FCC,1.2768275862069,0.0495577174197035,1646.81827586207,374.870287930225,-4.61355529131986,6.27048773041633,1.5496200692647,1.81,0.119625853508287,8.17241379310345,2.6531564222995,153.586206896552,34.0035669948167,185.51724137931,72.0344827586207
Al0.9CrCuFeNi,5.0,SS+IM,BCC+FCC+B2,1.28628571428571,0.0546825472785759,1615.69244897959,417.624416321996,-3.43190337359434,6.42151865909858,1.60858713656394,1.78551020408163,0.122941187606768,7.69387755102041,2.82267843298287,146.612244897959,36.0616344986682,180.204081632653,70.2857142857143
Al1.2CrCuFeNi,5.0,SS+IM,BCC+FCC+B2,1.29469230769231,0.0589051931481131,1576.33346153846,435.488787225982,-5.0,6.55597202791235,1.60658442017339,1.77538461538462,0.126163226668129,7.42307692307692,2.95052898677087,142.538461538462,38.6843545886555,173.846153846154,67.7307692307692
